Linux 2.6.32-131.4.1.el6.x86_64 (esv4-app133.stg) 	02/23/2012 	_x86_64_	(24 CPU)

09:29:18 PM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
04:00:59 AM  94007.80  43324.39  32037.07      0.00  66953.17      0.00  34342.93  31494.15     91.70
04:01:01 AM  98597.04  44638.42  21664.53      3.94  60017.73      0.00  37502.46  33268.47     88.71
04:01:03 AM 104477.23  39734.65  34478.71      3.96  70322.77      0.00  37038.61  32432.18     87.56
04:01:05 AM 123548.77  39798.03  50590.15      5.42  91453.20      0.00  42955.67  39604.43     92.20
04:01:07 AM  86999.01  43050.74  25547.29      0.99  55048.28      0.00  30267.98  26833.99     88.65
04:01:09 AM  21674.88  17789.66  13706.90      0.00  20921.67      0.00   9804.93   8337.44     85.03
04:01:11 AM  33871.92  18569.46  12316.75      0.00  23522.17      0.00  14014.78  12743.35     90.93
04:01:13 AM  45546.53  59584.65  37194.06      5.45  65520.30      0.00  22067.33  20026.24     90.75
04:01:15 AM  42342.86  33531.03  19468.47      2.46  37311.33      0.00  19200.49  17506.40     91.18
04:01:17 AM  51685.85  48086.34  34670.24      1.95  59459.51      0.00  25147.32  21095.61     83.89
04:01:19 AM  53688.67  48631.53  26924.63      0.00  55753.20      0.00  27792.61  25195.57     90.66
04:01:21 AM  25510.68  22576.70  48094.17      1.94  58204.37      0.00  18544.66  14328.64     77.27
04:01:23 AM  16676.47  68127.94 132964.22      0.98 102117.65      0.00   9301.96   8578.43     92.22
04:01:25 AM  44441.18  36372.55  25022.55      0.49  41892.16      0.00  17130.39  15626.47     91.22
04:01:27 AM  48096.55  56846.31  32842.36      0.49  57932.51      0.00  25411.82  23206.40     91.32
04:01:29 AM  19396.04  39998.51  25043.07      0.50  34807.43      0.00   8063.37   7607.43     94.35
04:01:31 AM  28850.98  11423.53  24829.90      1.96  31803.43      0.00  11466.67  10329.90     90.09
04:01:33 AM  30485.85  29204.39  22943.41      0.00  31264.39      0.00   6961.95   6866.83     98.63
04:01:35 AM  51747.78  24868.97  35647.78      0.00  54934.98      0.00  20933.99  19088.67     91.19
04:01:37 AM   4338.92  10652.71  11041.87      2.46   9278.82      0.00   2600.99   1784.73     68.62
04:01:39 AM  55770.59  40120.59  20930.39      1.96  41302.94      0.00  22180.39  20703.43     93.34
04:01:41 AM  12308.91  13275.25  26772.28      0.00  28308.42      0.00   5259.41   4834.65     91.92
04:01:43 AM  11382.35  24845.10  11328.43      0.00  14817.16      0.00   5537.25   5191.67     93.76
04:01:45 AM  35728.16  19852.43  32975.24      3.40  47299.51      0.00  15456.31  15011.17     97.12
04:01:47 AM  11594.17  31884.95  18788.83      0.00  24094.17      0.00   6772.82   6333.50     93.51
04:01:49 AM   7462.07  36024.63  34759.11      1.97  42384.24      0.00   8575.86   7756.16     90.44
04:01:51 AM  51533.66  25717.07  40273.17      2.93  56640.00      0.00  19184.88  18924.39     98.64
04:01:53 AM  46103.92  51594.12  22312.75      1.47  42518.14      0.00  19279.90  16977.45     88.06
04:01:55 AM  45362.75  26174.02  34570.10      0.00  52425.00      0.00  20424.02  18146.57     88.85
04:01:57 AM  58068.97  38755.67  32119.21      0.99  52070.44      0.00  22969.46  21536.95     93.76
04:01:59 AM  23299.51  56198.54  15797.07      4.88  32191.22      0.00  12910.24  11642.93     90.18
04:02:01 AM  47876.47  38590.20  33805.88      3.43  53427.45      0.00  21005.39  18955.39     90.24
04:02:03 AM  71984.31  26968.14  45096.57      1.96  68384.80      0.00  27435.78  25474.51     92.85
04:02:05 AM  59085.44  44320.39  54493.20      0.00  77658.25      0.00  20908.74  19289.32     92.25
04:02:07 AM  77828.57  26109.85  26428.57      4.43  49653.20      0.00  31260.59  25993.60     83.15
04:02:09 AM  57617.73  55843.35  29131.53      3.45  60016.26      0.00  27823.65  25243.84     90.73
04:02:11 AM  59462.14  28803.88  33814.56      1.94  48663.59      0.00  19791.75  17364.08     87.73
04:02:13 AM  57998.04  26290.69  52889.22      0.98  73030.88      0.00  28440.20  22584.31     79.41
04:02:15 AM  58280.39  44156.86  28455.88      3.43  47890.20      0.00  21364.71  18508.33     86.63
04:02:17 AM  90214.78  26930.54  27398.03      1.97  54700.99      0.00  37771.43  29170.44     77.23
04:02:19 AM  32520.98  54143.41  17794.63      0.98  32812.68      0.00  16546.83  12970.73     78.39
04:02:21 AM   9758.05  25480.98  42967.80      1.46  52949.27      0.00  14985.37  12672.20     84.56
04:02:23 AM  33760.40  25988.12 117285.64      3.47  75053.96      0.00  18170.79  14417.33     79.34
04:02:25 AM  46952.48  66920.79  48924.75      0.99  72385.15      0.00  25141.09  19880.69     79.08
04:02:27 AM  33225.37  40643.41  59286.34      0.00  70140.98      0.00  12721.95  10480.49     82.38
04:02:29 AM  47886.83  49516.59  42301.95      1.95  63626.34      0.00  24289.27  17865.37     73.55
04:02:31 AM  25705.37  26087.80  31533.66      0.00  40212.20      0.00  11818.05  11281.46     95.46
04:02:33 AM  40839.60  25816.34  16009.41      3.47  26725.25      0.00  15160.40  13733.17     90.59
04:02:35 AM  29749.02  55074.51  16642.16      0.98  31850.98      0.00  17977.94  12550.00     69.81
04:02:37 AM  24522.33  24041.75  24309.71      0.97  36583.98      0.00  16047.09  13007.28     81.06
04:02:39 AM  49843.90  20690.24  45089.76      0.00  57427.32      0.00  21666.83  15175.61     70.04
04:02:41 AM  27903.45  64409.85  37592.61      3.45  60102.96      0.00  19232.02  15994.58     83.17
04:02:43 AM  34078.05  33631.22  16666.34      1.95  30572.68      0.00  20214.63  14850.73     73.47
04:02:45 AM  62506.93  59477.23  75947.03      0.99 103263.37      0.00  26996.53  21584.16     79.95
04:02:47 AM  68425.24  22620.39  42022.33      0.00  63498.54      0.00  26205.83  22846.60     87.18
04:02:49 AM  27165.05  34433.98  22706.80      0.97  37891.75      0.00  17040.78  13586.41     79.73
04:02:51 AM  36392.20  55533.66  47531.22      0.98  64540.00      0.00  22790.24  15975.61     70.10
04:02:53 AM  54215.69  30552.94  68328.43      0.98  86136.76      0.00  23560.78  17023.04     72.25
04:02:55 AM  40880.79  55986.21  52427.09      0.00  71359.61      0.00  19862.07  14843.84     74.73
04:02:57 AM  60844.88  41470.24  71933.66      0.49  92884.88      0.00  25503.41  21923.90     85.96
04:02:59 AM  24564.36  26179.70  42217.33      0.00  48820.79      0.00   8443.56   7488.61     88.69
04:03:01 AM 126325.49  43878.43  19495.59      2.45  56330.39      0.00  41631.86  35100.00     84.31
04:03:03 AM 116896.00  28248.50  18710.00      1.00  52372.50      0.00  43553.00  35841.00     82.29
04:03:05 AM 120981.28  29985.22  19834.48      1.48  53371.43      0.00  41307.39  34535.47     83.61
04:03:07 AM  84095.61  54145.85  18007.80      0.98  51340.00      0.00  32240.98  28042.44     86.98
04:03:09 AM 117548.77  25662.07  16040.89      0.49  49851.72      0.00  40168.47  34179.31     85.09
04:03:11 AM 115835.64  62085.15  26033.17      1.49  71003.47      0.00  43977.23  37355.45     84.94
04:03:13 AM 102228.57  24916.75  21338.42      0.49  49807.88      0.00  36572.41  30863.55     84.39
04:03:15 AM  88362.75  25225.49  19372.06      0.98  42336.76      0.00  29804.90  25046.08     84.03
04:03:17 AM 100294.12  54704.90  21330.39      0.49  57204.41      0.00  33836.76  29308.82     86.62
04:03:19 AM  90758.62  23350.74  12196.55      0.00  39519.70      0.00  31874.88  28043.84     87.98
04:03:21 AM  69757.64  63333.99  20856.65      0.00  54870.94      0.00  32173.89  26137.44     81.24
04:03:23 AM 101502.97  30619.80  95064.85      0.50  75846.53      0.00  34615.35  31092.57     89.82
04:03:25 AM  98853.73  39182.09  28735.32      7.46  59262.19      0.00  33768.16  29501.49     87.36
04:03:27 AM  80498.04  60632.35  19725.00      0.00  47772.06      0.00  26856.86  23775.00     88.52
04:03:29 AM  67337.93  20037.93  12902.46      0.00  32643.84      0.00  23992.12  20986.21     87.47
04:03:31 AM  89696.55  38957.64  19468.47      0.99  48762.56      0.00  31259.11  27827.09     89.02
04:03:33 AM 102803.92  49637.75  27039.71      0.98  69640.69      0.00  36956.86  33086.76     89.53
04:03:35 AM  84714.85  25631.68  19889.60      0.50  43083.66      0.00  29166.83  25472.28     87.33
04:03:37 AM  93889.11  48385.15  22609.41      0.50  58112.38      0.00  31937.62  29215.84     91.48
04:03:39 AM  78254.19  41999.51  19950.25      3.94  53997.04      0.00  32727.09  28394.09     86.76
04:03:41 AM  78656.86  27239.22  18577.45      0.98  41395.10      0.00  24739.22  22449.02     90.74
04:03:43 AM  95813.73  61480.39  24589.22      0.98  61693.63      0.00  32079.90  29119.61     90.77
04:03:45 AM  91223.53  45001.96  24231.37      5.39  59091.18      0.00  34354.41  28975.00     84.34
04:03:47 AM  78057.14  48841.38  20160.59      0.49  49509.85      0.00  28013.79  24649.75     87.99
04:03:49 AM  92478.82  33830.54  21354.68      4.93  51143.84      0.00  31732.02  28947.78     91.23
04:03:51 AM  83454.73  65040.80  25353.73      0.00  75533.83      0.00  38050.25  34545.77     90.79
04:03:53 AM  59034.95  55780.58  20815.53      3.40  46469.42      0.00  18750.00  17633.01     94.04
04:03:55 AM  69714.85  29498.02  21433.66      4.95  43908.42      0.00  26393.07  22253.47     84.32
04:03:57 AM  72065.35  77315.84  21789.11      0.00  58184.65   9495.54  17268.32  23706.93     88.58
04:03:59 AM  67157.07  33223.90  15278.54      0.00  39679.02      0.00  23852.20  20365.37     85.38
04:04:01 AM  53533.00  40744.83  20730.54      2.46  48641.87      0.00  23519.21  21262.56     90.41
04:04:03 AM  72924.14  45737.44  21049.26      4.93 127194.09  58209.36   5596.55  60038.92     94.10
04:04:05 AM  82626.60  53154.68  24967.98      0.00  44121.18      0.00  11207.88   9857.64     87.95
04:04:07 AM  70076.10  49374.15  20202.93      1.46  38329.27      0.00  13814.63  11507.80     83.30
04:04:09 AM  84203.96  53653.47  22979.70      3.47  54783.66      0.00  25362.38  21721.29     85.64
04:04:11 AM  71215.76  46210.84  19192.61      0.00  41668.47      0.00  16315.27  14024.63     85.96
04:04:13 AM  69559.22  49674.27  21684.95      1.46  38918.93      0.00  13002.43  11367.48     87.43
04:04:15 AM  79962.56  38510.34  21648.28      0.00  40023.15      0.00  15859.11  13322.66     84.01
04:04:17 AM  89800.99  74455.17  26131.03      5.91  71317.73      0.00  34877.34  31518.23     90.37
04:04:19 AM  55278.43  25982.35  19476.47      0.98  39018.14      0.00  20925.98  19221.08     91.85
04:04:21 AM  46680.39  33492.16  12767.16      0.49  35266.67      0.00  18435.78  16330.39     88.58
04:04:23 AM  55285.57  53283.58  19329.85      1.00  46973.63      0.00  21334.33  20171.14     94.55
04:04:25 AM  61752.94  41815.69  97895.10      5.88  71436.76      0.00  23891.18  21432.84     89.71
04:04:27 AM  36252.22  51146.80  16964.53      0.49  32365.52      0.00  16143.35  14162.07     87.73
04:04:29 AM  57203.90  35652.20  20015.61      3.90  43928.78      0.00  20200.49  19377.56     95.93
04:04:31 AM  52500.00  20283.33  14471.08      0.98  30237.75      0.00  17867.65  17516.18     98.03
04:04:33 AM  40499.51  44832.68  15420.49      0.49  35593.66      0.00  14892.68  14307.32     96.07
04:04:35 AM  50859.11  44738.92  22353.20      6.90  49996.55      0.00  19768.97  17543.84     88.74
04:04:37 AM  47654.90  18915.69  15699.02      0.49  28190.69      0.00  16957.84  15360.29     90.58
04:04:39 AM  38143.14  36710.29  17027.45      3.92  33518.14      0.00  15342.16  14706.37     95.86
04:04:41 AM  62801.95  44323.90  21123.41      0.00  50181.46      0.00  27348.78  24277.07     88.77
04:04:43 AM  44916.26  45255.17  12698.03      2.96  34757.64      0.00  14944.83  14445.81     96.66
04:04:45 AM  44409.76  19984.39  15776.59      0.49  29099.02      0.00  16656.10  14994.63     90.02
04:04:47 AM  10705.88  11546.57  11600.49      0.49  12685.29      0.00   5160.78   4569.12     88.54
04:04:49 AM  16985.07  34145.27  12429.85      3.98  21142.29      0.00   7769.15   6696.02     86.19
04:04:51 AM  61360.00  37289.76  20464.88      0.00  45879.02      0.00  24462.44  22901.95     93.62
04:04:53 AM  47747.06  54535.78  18614.22      1.47  50825.00      0.00  22967.65  20846.57     90.76
04:04:55 AM  50005.91  40533.50  18731.03      0.99  40756.16      0.00  19327.09  17856.16     92.39
04:04:57 AM  41898.54  30581.46  17613.17      1.46  29304.39      0.00  15000.98  13954.15     93.02
04:04:59 AM  46457.14  53594.58  18234.98      0.00  39876.35      0.00  15922.17  15193.60     95.42
04:05:01 AM 176513.43  30585.07  30187.06      3.48  82330.35      0.00  52522.39  50351.24     95.87
04:05:03 AM 254277.83  24970.94  28206.40      2.46  95843.84   4984.24  68745.81  66928.08     90.77
04:05:05 AM 252238.42  19820.69  24396.06      0.49  98107.88  17087.68  23613.79  36460.59     89.58
04:05:07 AM 206748.51  13384.65  30210.40      0.00 196382.18  18186.14   7889.11  21758.91     83.45
04:05:09 AM 159209.90  30275.25  22992.57      0.50 169138.12  15825.74   4356.44  16999.50     84.23
04:05:11 AM 225706.93  18421.78  32659.90      0.00 138009.41  17219.80  13227.72  26434.16     86.82
04:05:13 AM 194130.05  29063.55  23948.28      0.00  85454.68  11349.75  13241.38  20398.52     82.95
04:05:15 AM 187856.00  16429.00  24560.50      0.00  75654.50  14096.00   6848.00  17908.50     85.51
04:05:17 AM 199327.45  21017.16  30155.88      0.00  48878.43      0.00  22384.31  18809.80     84.03
04:05:19 AM 186338.31  30907.46  29388.06      0.00  51069.65      0.00  24628.86  21108.96     85.71
04:05:21 AM 206455.17  24658.13  34384.24      0.00  57897.54      0.00  26624.63  23558.62     88.48
04:05:23 AM 175992.12  12012.81  27682.27      0.00  42698.03      0.00  21737.93  17851.72     82.12
04:05:25 AM 180688.56  24972.64 102258.21      0.50  75310.95      0.00  28721.39  25525.87     88.87
04:05:27 AM 109086.57  14258.71  23538.81      0.00  36308.96      0.00  18072.14  15943.78     88.22
04:05:29 AM 149033.33  27777.94  29509.31      0.00  45583.82      0.00  17898.04  16446.08     91.89
04:05:31 AM 165233.50  15694.58  29566.01      0.00  45720.69      0.00  21186.21  19082.27     90.07
04:05:33 AM 172704.00  18110.00  33209.00      0.00  52448.50      0.00  22833.00  20438.00     89.51
04:05:35 AM 151045.10  22670.59  27264.71      0.00  46383.33      0.00  21301.96  19304.41     90.62
04:05:37 AM 164913.43  13450.75  27263.68      0.00  54036.82      0.00  30742.79  27647.26     89.93
04:05:39 AM 166098.52  39907.39  29540.89      7.39  80952.71      0.00  48078.82  45839.90     95.34
04:05:41 AM 152263.37  15683.17  27141.09      0.99  64607.92      0.00  42820.79  40203.96     93.89
04:05:43 AM 173980.10  12306.47  26506.47      0.00  67437.31      0.00  45342.29  43721.89     96.43
04:05:45 AM 156491.54  21916.42  27577.61      1.49  68122.39      0.00  42683.58  40852.74     95.71
04:05:47 AM 148081.95  19245.37  23348.78      1.46  62885.85      0.00  41646.83  40553.17     97.37
04:05:49 AM 146338.92  22122.17  28365.02      3.45  66682.27      0.00  40593.60  39112.32     96.35
04:05:51 AM 139801.98  29172.28  26784.16      4.95  67602.48      0.00  41538.61  39743.56     95.68
04:05:53 AM 166566.34  28905.45  40465.84      6.44  89738.12      0.00  46923.76  45377.72     96.71
04:05:55 AM 160299.01  20946.53  30783.66      1.49  71947.52      0.00  42852.48  41187.62     96.11
04:05:57 AM 169332.02   9733.99  22436.95      0.99  65247.78      0.00  45115.27  44068.97     97.68
04:05:59 AM 165253.47  27363.86  29694.55      2.48  73698.51      0.00  45085.64  43662.38     96.84
04:06:01 AM 134668.63  22546.08  28051.96      0.98  65648.04      0.00  37914.71  36797.06     97.05
04:06:03 AM 126077.23  19229.70  27100.99      0.50  59266.83      0.00  35976.24  35173.27     97.77
04:06:05 AM 143464.04  23224.14  32108.87      3.45  70241.87      0.00  38937.44  38015.76     97.63
04:06:07 AM 146717.24  18786.21  29565.52      4.43  67863.05      0.00  41931.03  40518.72     96.63
04:06:09 AM 140859.11  34254.19  31273.40      0.99  77374.88   2955.17  41016.75  42043.84     95.62
04:06:11 AM 157574.51  14356.86  35115.20      4.90  73890.69  14572.55   2964.71  16798.04     95.78
04:06:13 AM 154819.90  13745.27  35372.64      3.48  83301.49  14089.55  13358.21  26566.17     96.79
04:06:15 AM 141432.51  27192.12  26447.29      4.93 111230.54  16835.47   2269.95  17419.70     91.18
04:06:17 AM 136762.38  10374.26  22161.88      4.46  42557.43   2281.19  15255.94  16112.38     91.88
04:06:19 AM 139942.86  29842.36  32610.84      0.00  50207.88      0.00  16346.80  14994.58     91.73
04:06:21 AM 147417.82  14073.27  28300.50      4.46  46302.97      0.00  21877.23  20634.16     94.32
04:06:23 AM 147360.40  18875.25  31751.98      1.98  68517.33      0.00  41346.53  39417.82     95.34
04:06:25 AM 158535.96  21883.74 109277.34      7.39  97816.75      0.00  45936.95  43211.33     94.07
04:06:27 AM 155765.52  18665.52  31136.45      3.94  71999.51      0.00  44122.17  42364.04     96.02
04:06:29 AM 152248.28  22212.32  31145.81      0.99  74686.21      0.00  42831.03  40216.75     93.90
04:06:31 AM 137548.26  13076.62  29602.49      0.00  63078.61      0.00  37015.42  36270.15     97.99
04:06:33 AM 184374.26  16630.20  37088.61      3.96  83662.87      0.00  53149.01  48992.57     92.18
04:06:35 AM 146384.16  40886.14  33003.47      0.50  79190.10   7820.30  20578.22  27140.59     95.57
04:06:37 AM 134380.30  27254.19  30192.61      2.46  68233.99      0.00  40791.63  38152.71     93.53
04:06:39 AM 154837.44  21762.07  29945.32      1.48  72706.40      0.00  43318.72  41705.42     96.28
